order_id,customer_id,restaurant_id,delivery_partner_id,order_timestamp,subtotal_amount,discount_amount,delivery_fee,total_amount,is_cod,is_cancelled
ORD202507010082,CUST121143,REST16815,,2025-07-20 22:42:00,0.0,0.0,0.0,0.0,Y,Y
ORD202507004634,CUST170664,REST00487,DP14300,2025-07-20 22:43:00,456.77,0.0,36.61,493.38,N,N
ORD202507005885,CUST100304,REST17087,DP11624,2025-07-20 22:48:00,124.92,0.0,27.64,152.55,Y,N
ORD202507008229,CUST044305,REST14823,DP07054,2025-07-20 22:49:00,344.09,0.0,28.55,372.64,N,N
ORD202507001897,CUST010994,REST09297,DP04575,2025-07-20 22:55:00,203.23,0.0,34.78,238.01,N,N
ORD202507000256,CUST104237,REST04837,DP10486,2025-07-20 22:55:00,294.8,0.0,26.41,321.21,N,N
ORD202507008708,CUST050171,REST17099,DP03766,2025-07-21 12:00:00,214.88,0.0,21.76,236.64,Y,N
ORD202507009647,CUST194169,REST10494,DP01759,2025-07-21 12:01:00,353.57,56.62,22.12,319.08,N,N
ORD202507010129,CUST022817,REST15521,DP14951,2025-07-21 12:02:00,659.48,144.84,21.67,536.31,N,N
ORD202507001995,CUST154044,REST12747,DP02371,2025-07-21 12:02:00,458.66,98.83,43.05,402.88,N,N
ORD202507001530,CUST173232,REST17333,DP07068,2025-07-21 12:02:00,310.77,0.0,43.11,353.88,N,N
ORD202507004381,CUST057052,REST09813,DP13062,2025-07-21 12:08:00,427.23,0.0,29.7,456.94,Y,N
ORD202507001351,CUST100138,REST19423,DP06931,2025-07-21 12:11:00,376.5,0.0,37.13,413.64,N,N
ORD202507010424,CUST164337,REST18464,DP14167,2025-07-21 12:12:00,390.23,0.0,37.82,428.05,N,N
ORD202507003881,CUST051369,REST07377,DP06182,2025-07-21 12:12:00,268.68,0.0,31.63,300.31,Y,N
ORD202507001523,CUST029362,REST16344,DP14814,2025-07-21 12:13:00,312.69,0.0,26.4,339.08,N,N
ORD202507004001,CUST144379,REST09844,DP09599,2025-07-21 12:14:00,326.82,49.79,43.89,320.92,Y,N
ORD202507000963,CUST068664,REST19474,DP13639,2025-07-21 12:14:00,302.13,0.0,22.8,324.93,N,N
ORD202507003613,CUST033488,REST01540,DP12648,2025-07-21 12:17:00,397.95,0.0,22.97,420.92,N,N
ORD202507002233,CUST181122,REST12232,DP09751,2025-07-21 12:18:00,465.58,55.72,41.49,451.35,N,N
ORD202507002321,CUST124717,REST01830,DP13938,2025-07-21 12:23:00,305.76,0.0,31.46,337.22,Y,N
ORD202507009119,CUST164223,REST03395,DP09920,2025-07-21 12:24:00,254.97,30.58,41.48,265.87,N,N
ORD202507005117,CUST150279,REST07359,DP09259,2025-07-21 12:27:00,295.09,64.25,42.96,273.79,N,N
ORD202507001552,CUST118723,REST01863,DP12226,2025-07-21 12:28:00,0.0,0.0,0.0,0.0,N,Y
ORD202507008095,CUST061705,REST07107,DP00745,2025-07-21 12:32:00,252.93,0.0,26.68,279.61,N,N
ORD202507004441,CUST058581,REST16239,DP04854,2025-07-21 12:33:00,455.77,0.0,28.4,484.18,N,N
ORD202507008068,CUST091421,REST01642,DP06142,2025-07-21 12:36:00,269.98,0.0,33.4,303.38,Y,N
ORD202507005542,CUST071669,REST19066,DP08040,2025-07-21 12:41:00,456.99,98.43,40.81,399.37,Y,N
ORD202507007676,CUST002684,REST18298,DP00950,2025-07-21 12:42:00,155.06,0.0,32.17,187.23,N,N
ORD202507005807,CUST166314,REST03287,DP03854,2025-07-21 12:44:00,173.75,29.53,33.44,177.65,N,N
ORD202507009514,CUST182423,REST00750,DP03629,2025-07-21 12:45:00,338.69,57.59,37.09,318.19,Y,N
ORD202507002913,CUST102704,REST03044,DP06852,2025-07-21 12:46:00,443.77,0.0,43.8,487.58,Y,N
ORD202507005076,CUST177921,REST00007,DP08054,2025-07-21 12:46:00,240.0,0.0,25.19,265.18,N,N
ORD202507001809,CUST186462,REST07874,DP00511,2025-07-21 12:47:00,548.79,68.84,42.22,522.17,Y,N
ORD202507009319,CUST018752,REST19918,DP08346,2025-07-21 12:47:00,412.43,0.0,39.54,451.97,N,N
ORD202507007710,CUST115554,REST00288,DP11358,2025-07-21 12:47:00,378.53,0.0,26.86,405.38,Y,N
ORD202507000751,CUST196717,REST03528,DP13451,2025-07-21 12:50:00,242.13,0.0,33.81,275.95,N,N
ORD202507002721,CUST163456,REST11164,DP12306,2025-07-21 12:50:00,151.67,36.38,22.47,137.76,N,N
ORD202507006878,CUST180821,REST06130,DP11518,2025-07-21 12:51:00,298.72,0.0,30.04,328.76,N,N
ORD202507002431,CUST042796,REST13066,DP09846,2025-07-21 12:51:00,317.06,22.5,30.93,325.49,Y,N
ORD202507005150,CUST055469,REST03396,DP11732,2025-07-21 12:51:00,161.43,18.43,37.83,180.83,N,N
ORD202507009659,CUST187239,REST16958,DP06457,2025-07-21 12:52:00,330.13,81.4,24.1,272.84,N,N
ORD202507004655,CUST038077,REST08270,DP05372,2025-07-21 12:53:00,242.56,0.0,23.08,265.64,Y,N
ORD202507008936,CUST041517,REST13085,DP01238,2025-07-21 12:55:00,239.46,0.0,25.3,264.76,N,N
ORD202507004257,CUST104461,REST03432,,2025-07-21 12:59:00,0.0,0.0,0.0,0.0,N,Y
ORD202507002919,CUST014092,REST06681,DP13547,2025-07-21 13:00:00,313.61,26.99,41.07,327.69,N,N
ORD202507000988,CUST167690,REST07853,DP14998,2025-07-21 13:00:00,282.11,0.0,25.06,307.18,N,N
ORD202507001324,CUST143556,REST15708,DP10100,2025-07-21 13:01:00,244.31,0.0,39.27,283.58,N,N
ORD202507000931,CUST067537,REST07325,DP13168,2025-07-21 13:06:00,280.26,0.0,40.4,320.66,N,N
ORD202507002785,CUST016091,REST14214,,2025-07-21 13:07:00,0.0,0.0,0.0,0.0,N,Y
ORD202507000009,CUST011023,REST15907,DP00268,2025-07-21 13:09:00,279.13,63.7,44.38,259.8,N,N
ORD202507010426,CUST070993,REST03887,DP12232,2025-07-21 13:10:00,203.35,0.0,38.42,241.78,Y,N
ORD202507009245,CUST059025,REST01136,DP08697,2025-07-21 13:15:00,373.44,0.0,23.05,396.49,N,N
ORD202507000429,CUST000648,REST06210,DP05729,2025-07-21 13:16:00,636.67,0.0,41.87,678.54,N,N
ORD202507003194,CUST155483,REST10440,DP04801,2025-07-21 13:17:00,479.83,103.72,36.3,412.4,Y,N
ORD202507005636,CUST172203,REST00102,DP14027,2025-07-21 13:19:00,413.53,41.4,37.11,409.24,Y,N
ORD202507010405,CUST104026,REST03062,DP01507,2025-07-21 13:20:00,392.58,0.0,30.0,422.58,N,N
ORD202507000888,CUST182928,REST07841,DP10631,2025-07-21 13:21:00,583.31,0.0,39.06,622.37,N,N
ORD202507007002,CUST164803,REST06152,DP10443,2025-07-21 13:24:00,211.34,0.0,21.27,232.61,N,N
ORD202507002715,CUST097514,REST13342,,2025-07-21 13:24:00,0.0,0.0,0.0,0.0,N,Y
ORD202507003963,CUST131217,REST09272,DP06619,2025-07-21 13:25:00,338.11,35.64,21.83,324.3,Y,N
ORD202507009862,CUST019069,REST10810,DP09182,2025-07-21 13:26:00,230.85,0.0,27.56,258.4,N,N
ORD202507004865,CUST153979,REST07934,DP08388,2025-07-21 13:26:00,358.61,0.0,43.49,402.1,Y,N
ORD202507002018,CUST168569,REST09330,DP04000,2025-07-21 13:32:00,356.72,0.0,39.22,395.95,N,N
ORD202507006771,CUST131313,REST10867,DP14692,2025-07-21 13:32:00,142.33,13.66,23.18,151.85,N,N
ORD202507007456,CUST068858,REST13060,DP07118,2025-07-21 13:33:00,0.0,0.0,0.0,0.0,N,Y
ORD202507008299,CUST132155,REST05061,DP02412,2025-07-21 13:33:00,218.12,0.0,43.28,261.4,N,N
ORD202507001860,CUST023031,REST18020,DP10482,2025-07-21 13:36:00,0.0,0.0,0.0,0.0,N,Y
ORD202507003977,CUST119566,REST08918,DP04396,2025-07-21 13:37:00,332.36,39.86,22.86,315.36,Y,N
ORD202507009087,CUST126398,REST18627,DP12527,2025-07-21 13:39:00,280.7,0.0,21.47,302.17,N,N
ORD202507003583,CUST048225,REST03377,,2025-07-21 13:39:00,0.0,0.0,0.0,0.0,N,Y
ORD202507005322,CUST012059,REST09789,,2025-07-21 13:40:00,0.0,0.0,0.0,0.0,N,Y
ORD202507007659,CUST117024,REST01755,DP09720,2025-07-21 13:40:00,454.61,44.84,42.55,452.33,N,N
ORD202507005437,CUST162476,REST17841,DP08781,2025-07-21 13:42:00,270.16,32.82,26.79,264.13,Y,N
ORD202507007820,CUST120032,REST14847,DP11369,2025-07-21 13:44:00,228.98,0.0,39.93,268.91,Y,N
ORD202507006740,CUST061887,REST01310,DP10406,2025-07-21 13:45:00,532.51,0.0,43.4,575.91,Y,N
ORD202507001194,CUST008262,REST13005,DP10747,2025-07-21 13:50:00,239.96,0.0,26.25,266.21,N,N
ORD202507000991,CUST165687,REST18310,DP01076,2025-07-21 13:52:00,349.45,0.0,42.63,392.08,N,N
ORD202507000136,CUST106541,REST15822,DP14200,2025-07-21 13:52:00,457.55,0.0,25.28,482.83,N,N
ORD202507002375,CUST122352,REST15563,DP07459,2025-07-21 13:53:00,148.84,0.0,21.6,170.44,Y,N
ORD202507006231,CUST116522,REST18464,,2025-07-21 13:55:00,0.0,0.0,0.0,0.0,Y,Y
ORD202507006689,CUST175959,REST03286,,2025-07-21 13:56:00,0.0,0.0,0.0,0.0,N,Y
ORD202507003719,CUST073916,REST10762,DP14814,2025-07-21 13:56:00,303.57,0.0,32.22,335.79,N,N
ORD202507007795,CUST009568,REST06995,DP07236,2025-07-21 13:58:00,333.02,0.0,35.2,368.22,N,N
ORD202507006870,CUST131909,REST17566,DP07522,2025-07-21 13:59:00,418.35,0.0,28.3,446.65,Y,N
ORD202507004619,CUST016535,REST18935,DP14286,2025-07-21 14:03:00,411.56,56.33,36.23,391.46,Y,N
ORD202507003475,CUST028180,REST09830,DP02015,2025-07-21 14:05:00,256.96,30.28,36.29,262.98,N,N
ORD202507005420,CUST006078,REST00482,DP02250,2025-07-21 14:06:00,229.66,0.0,29.39,259.05,N,N
ORD202507007915,CUST019897,REST07266,DP04981,2025-07-21 14:06:00,263.56,55.37,42.37,250.56,Y,N
ORD202507001544,CUST027106,REST08786,DP06756,2025-07-21 14:07:00,347.93,0.0,29.67,377.6,Y,N
ORD202507009440,CUST039801,REST01149,DP07082,2025-07-21 14:08:00,156.61,36.47,41.49,161.64,Y,N
ORD202507004521,CUST153918,REST03033,DP13380,2025-07-21 14:09:00,241.3,54.6,34.99,221.7,N,N
ORD202507001594,CUST039254,REST12783,DP10555,2025-07-21 14:10:00,351.44,61.71,27.48,317.21,Y,N
ORD202507006812,CUST057918,REST05398,DP11625,2025-07-21 14:10:00,465.96,0.0,36.7,502.66,N,N
ORD202507000589,CUST054735,REST19415,DP05757,2025-07-21 14:11:00,333.76,21.49,23.67,335.94,N,N
ORD202507006109,CUST004275,REST16003,DP05331,2025-07-21 14:13:00,223.28,0.0,22.79,246.06,Y,N
ORD202507006121,CUST046987,REST10725,DP00843,2025-07-21 14:15:00,233.81,0.0,32.09,265.9,N,N
ORD202507001626,CUST192738,REST16681,DP11262,2025-07-21 14:15:00,314.1,75.29,31.44,270.25,N,N
ORD202507009444,CUST158540,REST09275,DP11944,2025-07-21 14:18:00,708.7,0.0,42.34,751.03,N,N
ORD202507007996,CUST123350,REST09841,DP05204,2025-07-21 14:26:00,407.51,0.0,41.65,449.16,N,N
ORD202507008213,CUST175342,REST01587,DP04050,2025-07-21 14:27:00,456.8,0.0,25.14,481.94,N,N
ORD202507002077,CUST186836,REST17081,DP12183,2025-07-21 14:28:00,307.18,21.54,27.85,313.5,Y,N
ORD202507010123,CUST020399,REST17188,DP09980,2025-07-21 14:30:00,282.61,0.0,42.14,324.75,N,N
ORD202507009341,CUST073285,REST18922,DP02722,2025-07-21 14:31:00,437.41,0.0,25.75,463.16,N,N
ORD202507009769,CUST123475,REST12774,DP01292,2025-07-21 14:31:00,333.14,0.0,28.8,361.95,N,N
ORD202507008877,CUST061752,REST01904,DP05183,2025-07-21 14:32:00,446.66,0.0,37.43,484.09,N,N
ORD202507007233,CUST197779,REST15550,DP10271,2025-07-21 14:33:00,120.0,0.0,33.3,153.3,N,N
ORD202507004245,CUST080013,REST12856,,2025-07-21 14:40:00,0.0,0.0,0.0,0.0,N,Y
ORD202507008866,CUST191987,REST17690,DP05676,2025-07-21 14:41:00,540.05,0.0,23.12,563.17,N,N
ORD202507006050,CUST114909,REST01746,DP06824,2025-07-21 14:43:00,238.87,44.68,44.58,238.76,Y,N
ORD202507000261,CUST041113,REST06774,DP08543,2025-07-21 14:44:00,301.38,30.51,36.75,307.62,N,N
ORD202507001088,CUST189057,REST17299,DP03528,2025-07-21 14:45:00,577.55,0.0,23.97,601.53,N,N
ORD202507005091,CUST071093,REST04066,DP10161,2025-07-21 14:45:00,0.0,0.0,0.0,0.0,Y,Y
ORD202507004555,CUST130656,REST10752,DP03609,2025-07-21 14:45:00,160.25,26.48,32.69,166.46,N,N
ORD202507001663,CUST106465,REST10700,DP01177,2025-07-21 14:47:00,265.35,0.0,23.77,289.12,N,N
ORD202507001945,CUST185782,REST15755,DP13137,2025-07-21 14:48:00,262.38,0.0,38.17,300.55,Y,N
ORD202507006751,CUST040738,REST10015,DP11484,2025-07-21 14:50:00,219.69,54.25,21.96,187.41,N,N
ORD202507005454,CUST141210,REST12527,DP04699,2025-07-21 14:52:00,421.13,0.0,24.89,446.03,N,N
ORD202507009662,CUST082415,REST18211,DP06586,2025-07-21 14:53:00,473.83,0.0,30.3,504.14,N,N
ORD202507006287,CUST067161,REST07741,DP01550,2025-07-21 14:53:00,354.2,41.78,40.85,353.26,Y,N
ORD202507008918,CUST028419,REST16625,DP14911,2025-07-21 14:56:00,329.75,44.22,22.85,308.37,Y,N
ORD202507009822,CUST112194,REST04085,DP10923,2025-07-21 19:00:00,0.0,0.0,0.0,0.0,Y,Y
ORD202507009046,CUST039396,REST15040,DP01491,2025-07-21 19:00:00,201.36,0.0,35.81,237.17,Y,N
ORD202507007216,CUST006181,REST03949,,2025-07-21 19:00:00,0.0,0.0,0.0,0.0,Y,Y
ORD202507004023,CUST103936,REST02440,DP13091,2025-07-21 19:01:00,403.92,25.69,34.5,412.74,N,N
ORD202507009358,CUST101868,REST19798,DP09256,2025-07-21 19:02:00,651.56,0.0,30.66,682.22,N,N
ORD202507006567,CUST065648,REST18311,DP05475,2025-07-21 19:04:00,495.52,0.0,26.96,522.48,N,N
ORD202507008673,CUST004637,REST18831,DP06265,2025-07-21 19:05:00,241.6,30.72,24.11,234.98,N,N
ORD202507003128,CUST063776,REST02053,DP14464,2025-07-21 19:06:00,491.74,0.0,35.31,527.06,N,N
ORD202507002677,CUST174519,REST11303,DP08566,2025-07-21 19:13:00,260.38,63.64,31.05,227.79,N,N
ORD202507000030,CUST111280,REST13114,DP04591,2025-07-21 19:13:00,219.73,0.0,40.39,260.12,N,N
ORD202507008231,CUST001666,REST17906,DP04426,2025-07-21 19:17:00,240.21,0.0,34.49,274.7,Y,N
ORD202507009553,CUST038964,REST16614,DP09420,2025-07-21 19:18:00,204.68,39.24,25.85,191.29,Y,N
ORD202507002517,CUST075080,REST12534,DP05915,2025-07-21 19:18:00,317.41,34.15,33.12,316.39,Y,N
ORD202507010034,CUST180137,REST04589,DP06847,2025-07-21 19:22:00,313.13,0.0,28.85,341.98,N,N
ORD202507006046,CUST094650,REST19787,DP11492,2025-07-21 19:22:00,618.69,0.0,33.07,651.76,Y,N
ORD202507005839,CUST144018,REST19251,DP12054,2025-07-21 19:23:00,447.24,0.0,37.38,484.62,N,N
ORD202507001497,CUST099050,REST15200,DP10780,2025-07-21 19:25:00,439.86,41.16,29.91,428.61,Y,N
ORD202507003315,CUST055855,REST13738,DP09237,2025-07-21 19:25:00,427.35,67.0,31.57,391.92,N,N
ORD202507002552,CUST154830,REST10592,DP05188,2025-07-21 19:27:00,442.48,0.0,37.53,480.01,N,N
ORD202507002051,CUST117678,REST07497,DP08464,2025-07-21 19:27:00,362.48,0.0,22.5,384.98,N,N
ORD202507005081,CUST183599,REST11660,DP06858,2025-07-21 19:28:00,278.89,46.97,43.75,275.67,N,N
ORD202507009733,CUST086410,REST16588,DP10839,2025-07-21 19:30:00,345.84,55.6,35.09,325.33,N,N
ORD202507006122,CUST178482,REST08833,DP11043,2025-07-21 19:31:00,305.81,0.0,39.99,345.81,Y,N
ORD202507009990,CUST188749,REST07083,DP02916,2025-07-21 19:34:00,316.4,37.98,34.02,312.44,N,N
ORD202507007336,CUST052828,REST13918,DP12744,2025-07-21 19:35:00,336.41,30.5,23.03,328.94,N,N
ORD202507008463,CUST070395,REST05588,DP04478,2025-07-21 19:38:00,0.0,0.0,0.0,0.0,N,Y
ORD202507004186,CUST115283,REST05723,DP05364,2025-07-21 19:46:00,233.59,50.49,41.87,224.97,N,N
ORD202507003034,CUST159600,REST08981,DP13107,2025-07-21 19:47:00,344.43,49.16,24.69,319.96,Y,N
ORD202507001444,CUST127802,REST14882,DP00323,2025-07-21 19:50:00,210.18,37.37,25.26,198.07,N,N
ORD202507007283,CUST163817,REST19763,DP13906,2025-07-21 19:51:00,326.11,74.13,27.29,279.27,N,N
ORD202507000231,CUST159947,REST07066,DP14076,2025-07-21 19:51:00,226.14,0.0,27.36,253.5,N,N
ORD202507007316,CUST106802,REST13195,DP09963,2025-07-21 19:51:00,320.3,0.0,35.79,356.09,Y,N
ORD202507000076,CUST073324,REST17374,DP02620,2025-07-21 19:52:00,369.17,83.23,29.01,314.94,Y,N
ORD202507005610,CUST133668,REST02100,DP06129,2025-07-21 19:56:00,576.21,36.01,27.62,567.82,N,N
ORD202507009563,CUST184567,REST11734,DP10771,2025-07-21 19:56:00,281.03,0.0,28.79,309.82,N,N
ORD202507007570,CUST192235,REST15554,DP04968,2025-07-21 19:57:00,383.57,53.0,32.89,363.45,Y,N
ORD202507006062,CUST172952,REST03203,DP08809,2025-07-21 19:58:00,294.3,0.0,21.1,315.4,N,N
ORD202507004288,CUST111489,REST06986,DP11109,2025-07-21 19:59:00,302.94,36.01,43.27,310.2,Y,N
ORD202507003873,CUST082036,REST10855,DP05315,2025-07-21 19:59:00,0.0,0.0,0.0,0.0,Y,Y
ORD202507008965,CUST090067,REST19101,DP10578,2025-07-21 20:00:00,313.09,69.66,32.59,276.02,Y,N
ORD202507009259,CUST182217,REST02581,DP09052,2025-07-21 20:01:00,120.28,19.99,35.22,135.51,Y,N
ORD202507008509,CUST112511,REST06963,DP11638,2025-07-21 20:02:00,262.12,0.0,31.26,293.38,N,N
ORD202507000391,CUST157128,REST03406,DP00065,2025-07-21 20:02:00,264.65,0.0,37.35,302.01,Y,N
ORD202507010350,CUST144648,REST00174,DP11829,2025-07-21 20:04:00,476.43,0.0,35.54,511.97,Y,N
ORD202507007791,CUST168191,REST10508,DP04446,2025-07-21 20:04:00,358.07,72.72,40.74,326.08,Y,N
ORD202507002520,CUST028507,REST08669,DP14260,2025-07-21 20:05:00,0.0,0.0,0.0,0.0,Y,Y
ORD202507006320,CUST181133,REST00372,DP11825,2025-07-21 20:05:00,438.4,0.0,35.44,473.83,N,N
ORD202507006470,CUST046793,REST12226,DP11633,2025-07-21 20:05:00,432.53,107.0,41.07,366.6,N,N
ORD202507004282,CUST024760,REST13301,DP14726,2025-07-21 20:06:00,504.77,0.0,23.12,527.89,Y,N
ORD202507009034,CUST049270,REST08845,DP14345,2025-07-21 20:07:00,344.76,70.53,30.61,304.84,Y,N
ORD202507005472,CUST115366,REST08580,DP03186,2025-07-21 20:11:00,313.31,42.95,34.05,304.42,Y,N
ORD202507006251,CUST053341,REST11199,DP06698,2025-07-21 20:11:00,338.67,0.0,37.91,376.58,Y,N
ORD202507009785,CUST016531,REST18772,DP13607,2025-07-21 20:14:00,257.74,0.0,43.31,301.05,N,N
ORD202507004018,CUST171810,REST18635,DP14513,2025-07-21 20:15:00,202.1,0.0,39.04,241.14,N,N
ORD202507003850,CUST134068,REST12159,DP08117,2025-07-21 20:19:00,419.73,0.0,33.49,453.22,N,N
ORD202507002722,CUST051343,REST02868,DP07447,2025-07-21 20:19:00,267.4,0.0,22.39,289.79,N,N
ORD202507009412,CUST168865,REST10282,DP13703,2025-07-21 20:23:00,348.59,56.55,27.79,319.82,Y,N
ORD202507002612,CUST015311,REST00735,DP04969,2025-07-21 20:25:00,363.7,0.0,35.87,399.57,N,N
ORD202507004960,CUST184527,REST18998,DP09086,2025-07-21 20:26:00,275.57,55.6,31.08,251.05,N,N
ORD202507003013,CUST015479,REST15878,DP01646,2025-07-21 20:26:00,291.61,0.0,26.64,318.24,N,N
ORD202507005623,CUST179263,REST11557,DP12020,2025-07-21 20:28:00,497.02,119.24,27.43,405.21,Y,N
ORD202507003830,CUST187887,REST03908,DP14138,2025-07-21 20:29:00,269.17,0.0,20.36,289.53,N,N
ORD202507007033,CUST190791,REST10383,DP14958,2025-07-21 20:31:00,343.07,0.0,24.46,367.53,Y,N
ORD202507009260,CUST013510,REST19133,DP01721,2025-07-21 20:32:00,571.28,0.0,32.06,603.34,N,N
ORD202507008791,CUST008914,REST15091,DP01330,2025-07-21 20:32:00,533.51,123.82,20.28,429.97,N,N
ORD202507007539,CUST144917,REST07191,DP06163,2025-07-21 20:32:00,198.77,0.0,33.68,232.45,Y,N
ORD202507009921,CUST168250,REST03840,DP00411,2025-07-21 20:33:00,304.13,0.0,23.18,327.32,N,N
ORD202507008273,CUST181464,REST07330,DP14756,2025-07-21 20:34:00,366.37,0.0,36.81,403.19,N,N
ORD202507009884,CUST164107,REST18722,DP07261,2025-07-21 20:34:00,257.65,0.0,43.04,300.69,Y,N
ORD202507004152,CUST169213,REST08380,DP03920,2025-07-21 20:37:00,227.55,45.85,43.95,225.65,Y,N
ORD202507000363,CUST036066,REST03771,DP02501,2025-07-21 20:37:00,410.7,0.0,29.2,439.9,N,N
ORD202507005919,CUST047675,REST04577,DP13369,2025-07-21 20:38:00,281.9,28.13,43.49,297.25,Y,N
ORD202507001936,CUST142645,REST12879,DP14472,2025-07-21 20:44:00,254.39,0.0,34.17,288.56,N,N
ORD202507004922,CUST066158,REST14234,DP00284,2025-07-21 20:45:00,199.68,0.0,21.94,221.62,Y,N
ORD202507010119,CUST081321,REST16825,DP07518,2025-07-21 20:47:00,302.79,0.0,38.63,341.42,N,N
ORD202507002780,CUST129227,REST04259,DP02645,2025-07-21 20:49:00,252.9,0.0,23.1,276.01,N,N
ORD202507009091,CUST099479,REST10594,,2025-07-21 20:50:00,0.0,0.0,0.0,0.0,N,Y
ORD202507004628,CUST141090,REST00136,DP11572,2025-07-21 20:51:00,397.64,0.0,24.59,422.23,N,N
ORD202507003081,CUST063331,REST19363,,2025-07-21 20:51:00,0.0,0.0,0.0,0.0,N,Y
ORD202507009526,CUST021772,REST16577,DP08889,2025-07-21 20:55:00,388.51,0.0,31.12,419.63,N,N
ORD202507006621,CUST042756,REST13668,DP03190,2025-07-21 20:56:00,266.91,0.0,42.78,309.69,N,N
ORD202507000422,CUST022562,REST08810,DP13954,2025-07-21 20:56:00,552.16,0.0,25.55,577.71,Y,N
ORD202507007699,CUST161205,REST07440,DP09189,2025-07-21 20:58:00,0.0,0.0,0.0,0.0,Y,Y
ORD202507001147,CUST120159,REST09480,DP11369,2025-07-21 21:01:00,196.55,17.78,26.15,204.91,N,N
ORD202507001615,CUST147120,REST16335,DP10802,2025-07-21 21:01:00,0.0,0.0,0.0,0.0,N,Y
ORD202507005845,CUST017783,REST00705,DP10644,2025-07-21 21:02:00,190.94,0.0,24.27,215.21,Y,N
ORD202507005849,CUST044683,REST10979,DP10373,2025-07-21 21:04:00,353.34,86.4,41.1,308.05,N,N
ORD202507005037,CUST147215,REST11384,DP09255,2025-07-21 21:05:00,497.59,0.0,25.01,522.6,Y,N
ORD202507004190,CUST179921,REST15867,DP01638,2025-07-21 21:06:00,580.62,0.0,34.24,614.86,Y,N
ORD202507008995,CUST059615,REST06211,DP03968,2025-07-21 21:08:00,293.57,0.0,22.25,315.82,N,N
ORD202507001469,CUST025675,REST02905,DP13562,2025-07-21 21:09:00,301.07,0.0,42.48,343.55,N,N
ORD202507005119,CUST130515,REST17741,DP00246,2025-07-21 21:09:00,389.93,0.0,36.67,426.61,Y,N
ORD202507007878,CUST000687,REST11260,DP11647,2025-07-21 21:13:00,338.64,69.27,20.51,289.89,N,N
ORD202507009362,CUST198216,REST06322,DP12245,2025-07-21 21:15:00,487.4,29.74,43.44,501.1,N,N
ORD202507006826,CUST105648,REST07778,DP13727,2025-07-21 21:16:00,335.16,56.09,42.53,321.6,Y,N
ORD202507003314,CUST027736,REST16937,DP03098,2025-07-21 21:17:00,295.84,31.55,20.96,285.25,N,N
ORD202507002336,CUST125182,REST13181,DP13185,2025-07-21 21:18:00,469.06,0.0,41.74,510.8,Y,N
ORD202507002944,CUST111228,REST12251,DP04463,2025-07-21 21:19:00,378.1,0.0,20.51,398.61,N,N
ORD202507002045,CUST073341,REST01759,DP06311,2025-07-21 21:20:00,214.15,52.85,35.15,196.45,N,N
ORD202507010293,CUST173442,REST07561,DP07600,2025-07-21 21:23:00,236.9,44.22,20.69,213.37,N,N
ORD202507002392,CUST135858,REST15409,DP06590,2025-07-21 21:25:00,267.62,0.0,43.57,311.18,N,N
ORD202507003111,CUST097055,REST05476,DP02322,2025-07-21 21:26:00,391.68,66.76,38.91,363.83,N,N
ORD202507000472,CUST086050,REST16128,DP02276,2025-07-21 21:29:00,351.62,0.0,43.5,395.12,N,N
ORD202507005376,CUST146782,REST19922,DP06724,2025-07-21 21:30:00,0.0,0.0,0.0,0.0,N,Y
ORD202507002246,CUST027331,REST04956,DP00077,2025-07-21 21:33:00,225.69,27.84,22.83,220.69,N,N
ORD202507002490,CUST083862,REST15590,DP01812,2025-07-21 21:33:00,147.2,18.49,39.18,167.89,N,N
ORD202507000139,CUST174473,REST02370,DP12339,2025-07-21 21:34:00,186.4,22.74,24.65,188.31,Y,N
ORD202507010427,CUST045340,REST12136,DP03716,2025-07-21 21:36:00,0.0,0.0,0.0,0.0,N,Y
ORD202507004259,CUST167312,REST05393,DP09018,2025-07-21 21:41:00,169.85,19.73,30.04,180.16,N,N
ORD202507009417,CUST003179,REST10817,DP13681,2025-07-21 21:41:00,326.7,0.0,36.09,362.8,Y,N
ORD202507000023,CUST129613,REST16735,DP08936,2025-07-21 21:41:00,271.65,0.0,24.73,296.38,N,N
ORD202507002884,CUST067457,REST12921,DP07015,2025-07-21 21:43:00,302.6,33.57,42.36,311.39,N,N
ORD202507005006,CUST061682,REST13941,DP10871,2025-07-21 21:45:00,265.65,60.18,27.22,232.7,Y,N
ORD202507009955,CUST099983,REST19447,,2025-07-21 21:46:00,0.0,0.0,0.0,0.0,Y,Y
ORD202507007550,CUST080362,REST12987,DP01307,2025-07-21 21:47:00,325.62,0.0,24.48,350.1,N,N
ORD202507010146,CUST193100,REST00692,DP03999,2025-07-21 21:49:00,268.92,46.42,39.35,261.85,Y,N
ORD202507009500,CUST183911,REST12190,DP03094,2025-07-21 21:50:00,0.0,0.0,0.0,0.0,N,Y
ORD202507004633,CUST113728,REST17184,DP03131,2025-07-21 21:52:00,329.85,72.32,43.56,301.09,Y,N
ORD202507006387,CUST091726,REST04354,,2025-07-21 21:53:00,0.0,0.0,0.0,0.0,N,Y
ORD202507008186,CUST182671,REST19878,DP09948,2025-07-21 21:55:00,263.32,38.9,42.31,266.73,Y,N
ORD202507001490,CUST052110,REST04322,DP05300,2025-07-21 21:55:00,253.26,0.0,22.08,275.33,N,N
ORD202507006843,CUST182317,REST17460,DP13559,2025-07-21 21:57:00,450.94,0.0,35.78,486.73,N,N
